6.48587E-04,6.48175E-04,6.47735E-04,6.47314E-04,6.46895E-04,6.46467E-04,6.46024E-04,6.45567E-04,6.45093E-04,6.44601E-04,6.44091E-04,6.43560E-04,6.43006E-04,6.42428E-04,6.41827E-04,6.41205E-04,6.40567E-04,6.39918E-04,6.39263E-04,6.38607E-04,6.37954E-04,6.37307E-04,6.36667E-04,6.36033E-04,6.35404E-04,6.34778E-04,6.34154E-04,6.33531E-04,6.32913E-04,6.32309E-04,6.31741E-04,6.31244E-04,6.30870E-04,6.30682E-04,6.30721E-04,6.30979E-04,6.31407E-04,6.31947E-04,6.32555E-04,6.33200E-04,6.33864E-04,6.34537E-04,6.35211E-04,6.35882E-04,6.36549E-04,6.37208E-04,6.37860E-04,6.38504E-04,6.39139E-04,6.39765E-04,6.40382E-04,6.40990E-04,6.41589E-04,6.42179E-04,6.42760E-04,6.43332E-04,6.43894E-04,6.44448E-04,6.44992E-04,6.45526E-04,6.46050E-04,6.46564E-04,6.47068E-04,6.47559E-04,6.48038E-04,6.48504E-04,6.48956E-04
1.06703E-03,1.06629E-03,1.06550E-03,1.06475E-03,1.06400E-03,1.06323E-03,1.06244E-03,1.06163E-03,1.06078E-03,1.05990E-03,1.05899E-03,1.05804E-03,1.05704E-03,1.05601E-03,1.05493E-03,1.05382E-03,1.05267E-03,1.05151E-03,1.05033E-03,1.04915E-03,1.04798E-03,1.04682E-03,1.04566E-03,1.04452E-03,1.04339E-03,1.04226E-03,1.04113E-03,1.04000E-03,1.03889E-03,1.03780E-03,1.03677E-03,1.03586E-03,1.03519E-03,1.03485E-03,1.03492E-03,1.03538E-03,1.03616E-03,1.03714E-03,1.03824E-03,1.03941E-03,1.04061E-03,1.04182E-03,1.04304E-03,1.04425E-03,1.04545E-03,1.04664E-03,1.04781E-03,1.04897E-03,1.05011E-03,1.05123E-03,1.05234E-03,1.05343E-03,1.05451E-03,1.05556E-03,1.05660E-03,1.05763E-03,1.05863E-03,1.05962E-03,1.06059E-03,1.06155E-03,1.06249E-03,1.06341E-03,1.06430E-03,1.06518E-03,1.06604E-03,1.06687E-03,1.06768E-03
1.55123E-03,1.55003E-03,1.54875E-03,1.54752E-03,1.54631E-03,1.54507E-03,1.54378E-03,1.54246E-03,1.54108E-03,1.53965E-03,1.53817E-03,1.53662E-03,1.53500E-03,1.53332E-03,1.53156E-03,1.52974E-03,1.52787E-03,1.52597E-03,1.52404E-03,1.52211E-03,1.52019E-03,1.51828E-03,1.51639E-03,1.51451E-03,1.51264E-03,1.51078E-03,1.50892E-03,1.50706E-03,1.50521E-03,1.50340E-03,1.50169E-03,1.50020E-03,1.49907E-03,1.49850E-03,1.49862E-03,1.49939E-03,1.50068E-03,1.50231E-03,1.50413E-03,1.50607E-03,1.50805E-03,1.51006E-03,1.51207E-03,1.51406E-03,1.51604E-03,1.51799E-03,1.51991E-03,1.52181E-03,1.52368E-03,1.52552E-03,1.52733E-03,1.52911E-03,1.53086E-03,1.53259E-03,1.53428E-03,1.53595E-03,1.53758E-03,1.53919E-03,1.54077E-03,1.54233E-03,1.54385E-03,1.54534E-03,1.54680E-03,1.54822E-03,1.54961E-03,1.55097E-03,1.55228E-03
2.06131E-03,2.05951E-03,2.05758E-03,2.05574E-03,2.05391E-03,2.05205E-03,2.05012E-03,2.04812E-03,2.04604E-03,2.04389E-03,2.04165E-03,2.03931E-03,2.03687E-03,2.03432E-03,2.03165E-03,2.02889E-03,2.02606E-03,2.02316E-03,2.02023E-03,2.01729E-03,2.01435E-03,2.01143E-03,2.00854E-03,2.00566E-03,2.00279E-03,1.99992E-03,1.99706E-03,1.99418E-03,1.99132E-03,1.98852E-03,1.98587E-03,1.98354E-03,1.98178E-03,1.98089E-03,1.98108E-03,1.98229E-03,1.98430E-03,1.98683E-03,1.98966E-03,1.99265E-03,1.99572E-03,1.99881E-03,2.00190E-03,2.00497E-03,2.00800E-03,2.01099E-03,2.01393E-03,2.01683E-03,2.01968E-03,2.02248E-03,2.02523E-03,2.02794E-03,2.03060E-03,2.03321E-03,2.03577E-03,2.03829E-03,2.04076E-03,2.04319E-03,2.04557E-03,2.04791E-03,2.05020E-03,2.05244E-03,2.05463E-03,2.05677E-03,2.05886E-03,2.06090E-03,2.06287E-03
2.52876E-03,2.52628E-03,2.52363E-03,2.52108E-03,2.51855E-03,2.51597E-03,2.51329E-03,2.51050E-03,2.50761E-03,2.50461E-03,2.50147E-03,2.49820E-03,2.49477E-03,2.49119E-03,2.48744E-03,2.48355E-03,2.47954E-03,2.47545E-03,2.47129E-03,2.46712E-03,2.46294E-03,2.45877E-03,2.45463E-03,2.45050E-03,2.44638E-03,2.44225E-03,2.43811E-03,2.43395E-03,2.42979E-03,2.42570E-03,2.42183E-03,2.41842E-03,2.41584E-03,2.41454E-03,2.41481E-03,2.41659E-03,2.41954E-03,2.42323E-03,2.42736E-03,2.43172E-03,2.43617E-03,2.44065E-03,2.44510E-03,2.44951E-03,2.45386E-03,2.45814E-03,2.46234E-03,2.46647E-03,2.47052E-03,2.47449E-03,2.47838E-03,2.48220E-03,2.48594E-03,2.48961E-03,2.49321E-03,2.49674E-03,2.50020E-03,2.50359E-03,2.50691E-03,2.51017E-03,2.51335E-03,2.51646E-03,2.51951E-03,2.52247E-03,2.52536E-03,2.52818E-03,2.53090E-03
2.96659E-03,2.96355E-03,2.96026E-03,2.95710E-03,2.95394E-03,2.95070E-03,2.94733E-03,2.94381E-03,2.94014E-03,2.93632E-03,2.93231E-03,2.92812E-03,2.92372E-03,2.91909E-03,2.91425E-03,2.90920E-03,2.90399E-03,2.89865E-03,2.89321E-03,2.88773E-03,2.88222E-03,2.87671E-03,2.87120E-03,2.86570E-03,2.86017E-03,2.85462E-03,2.84902E-03,2.84337E-03,2.83770E-03,2.83210E-03,2.82677E-03,2.82206E-03,2.81848E-03,2.81667E-03,2.81704E-03,2.81952E-03,2.82360E-03,2.82870E-03,2.83437E-03,2.84033E-03,2.84638E-03,2.85244E-03,2.85845E-03,2.86436E-03,2.87017E-03,2.87586E-03,2.88143E-03,2.88688E-03,2.89220E-03,2.89740E-03,2.90248E-03,2.90744E-03,2.91229E-03,2.91703E-03,2.92166E-03,2.92619E-03,2.93061E-03,2.93493E-03,2.93915E-03,2.94327E-03,2.94729E-03,2.95121E-03,2.95503E-03,2.95875E-03,2.96236E-03,2.96586E-03,2.96924E-03
3.40064E-03,3.39715E-03,3.39331E-03,3.38960E-03,3.38588E-03,3.38203E-03,3.37800E-03,3.37377E-03,3.36935E-03,3.36470E-03,3.35983E-03,3.35470E-03,3.34929E-03,3.34359E-03,3.33761E-03,3.33134E-03,3.32485E-03,3.31816E-03,3.31133E-03,3.30440E-03,3.29742E-03,3.29039E-03,3.28334E-03,3.27624E-03,3.26910E-03,3.26187E-03,3.25453E-03,3.24709E-03,3.23958E-03,3.23212E-03,3.22499E-03,3.21864E-03,3.21381E-03,3.21135E-03,3.21186E-03,3.21521E-03,3.22072E-03,3.22758E-03,3.23515E-03,3.24306E-03,3.25105E-03,3.25900E-03,3.26684E-03,3.27451E-03,3.28201E-03,3.28931E-03,3.29642E-03,3.30333E-03,3.31006E-03,3.31660E-03,3.32296E-03,3.32914E-03,3.33516E-03,3.34101E-03,3.34670E-03,3.35225E-03,3.35764E-03,3.36289E-03,3.36799E-03,3.37296E-03,3.37778E-03,3.38246E-03,3.38701E-03,3.39142E-03,3.39568E-03,3.39979E-03,3.40375E-03
3.80797E-03,3.80411E-03,3.79974E-03,3.79552E-03,3.79125E-03,3.78680E-03,3.78211E-03,3.77717E-03,3.77196E-03,3.76647E-03,3.76069E-03,3.75457E-03,3.74809E-03,3.74123E-03,3.73399E-03,3.72639E-03,3.71847E-03,3.71028E-03,3.70188E-03,3.69331E-03,3.68463E-03,3.67584E-03,3.66697E-03,3.65801E-03,3.64891E-03,3.63965E-03,3.63020E-03,3.62055E-03,3.61076E-03,3.60097E-03,3.59154E-03,3.58310E-03,3.57664E-03,3.57335E-03,3.57403E-03,3.57852E-03,3.58587E-03,3.59496E-03,3.60495E-03,3.61529E-03,3.62569E-03,3.63596E-03,3.64601E-03,3.65579E-03,3.66529E-03,3.67448E-03,3.68338E-03,3.69199E-03,3.70032E-03,3.70837E-03,3.71616E-03,3.72370E-03,3.73100E-03,3.73806E-03,3.74490E-03,3.75153E-03,3.75794E-03,3.76416E-03,3.77018E-03,3.77600E-03,3.78164E-03,3.78709E-03,3.79235E-03,3.79743E-03,3.80232E-03,3.80702E-03,3.81152E-03
4.18322E-03,4.17929E-03,4.17472E-03,4.17025E-03,4.16568E-03,4.16088E-03,4.15577E-03,4.15033E-03,4.14457E-03,4.13844E-03,4.13194E-03,4.12503E-03,4.11766E-03,4.10982E-03,4.10149E-03,4.09271E-03,4.08350E-03,4.07392E-03,4.06402E-03,4.05387E-03,4.04351E-03,4.03295E-03,4.02222E-03,4.01128E-03,4.00010E-03,3.98864E-03,3.97684E-03,3.96470E-03,3.95228E-03,3.93977E-03,3.92762E-03,3.91667E-03,3.90825E-03,3.90393E-03,3.90482E-03,3.91071E-03,3.92028E-03,3.93204E-03,3.94485E-03,3.95802E-03,3.97115E-03,3.98400E-03,3.99648E-03,4.00854E-03,4.02014E-03,4.03130E-03,4.04202E-03,4.05231E-03,4.06220E-03,4.07169E-03,4.08081E-03,4.08958E-03,4.09801E-03,4.10612E-03,4.11392E-03,4.12142E-03,4.12865E-03,4.13560E-03,4.14229E-03,4.14873E-03,4.15492E-03,4.16086E-03,4.16657E-03,4.17203E-03,4.17725E-03,4.18223E-03,4.18697E-03
4.56433E-03,4.56078E-03,4.55639E-03,4.55206E-03,4.54754E-03,4.54272E-03,4.53751E-03,4.53191E-03,4.52590E-03,4.51945E-03,4.51254E-03,4.50512E-03,4.49716E-03,4.48861E-03,4.47948E-03,4.46976E-03,4.45950E-03,4.44874E-03,4.43754E-03,4.42595E-03,4.41401E-03,4.40175E-03,4.38916E-03,4.37622E-03,4.36286E-03,4.34904E-03,4.33467E-03,4.31975E-03,4.30433E-03,4.28865E-03,4.27329E-03,4.25932E-03,4.24850E-03,4.24292E-03,4.24407E-03,4.25167E-03,4.26393E-03,4.27888E-03,4.29502E-03,4.31145E-03,4.32764E-03,4.34336E-03,4.35846E-03,4.37291E-03,4.38669E-03,4.39981E-03,4.41229E-03,4.42418E-03,4.43549E-03,4.44625E-03,4.45651E-03,4.46627E-03,4.47559E-03,4.48446E-03,4.49293E-03,4.50101E-03,4.50872E-03,4.51607E-03,4.52309E-03,4.52977E-03,4.53614E-03,4.54220E-03,4.54795E-03,4.55341E-03,4.55856E-03,4.56343E-03,4.56798E-03
