7.51781E-03,8.21970E-03,8.80041E-03,9.36166E-03,9.93364E-03,1.04847E-02,1.09755E-02,1.13698E-02,1.16269E-02,1.17347E-02,1.17535E-02,1.17346E-02,1.16212E-02,1.13375E-02,1.08887E-02,1.03308E-02,9.72155E-03,9.10416E-03,8.50518E-03,7.93906E-03,7.41162E-03
8.18760E-03,9.06561E-03,9.82498E-03,1.05919E-02,1.14132E-02,1.22532E-02,1.30562E-02,1.37581E-02,1.42644E-02,1.45012E-02,1.45472E-02,1.45007E-02,1.42524E-02,1.36977E-02,1.29105E-02,1.20177E-02,1.11114E-02,1.02450E-02,9.44269E-03,8.71258E-03,8.05327E-03
8.36166E-03,9.36572E-03,1.02685E-02,1.12168E-02,1.22795E-02,1.34296E-02,1.46088E-02,1.57347E-02,1.66454E-02,1.71321E-02,1.72382E-02,1.71311E-02,1.66222E-02,1.56328E-02,1.43897E-02,1.31061E-02,1.18925E-02,1.07936E-02,9.81843E-03,8.96052E-03,8.20686E-03
7.99988E-03,9.05216E-03,1.00306E-02,1.10946E-02,1.23363E-02,1.37515E-02,1.53015E-02,1.69174E-02,1.83944E-02,1.93194E-02,1.95530E-02,1.93175E-02,1.83534E-02,1.67638E-02,1.50071E-02,1.33523E-02,1.18880E-02,1.06261E-02,9.54759E-03,8.62661E-03,7.83669E-03
7.22765E-03,8.24727E-03,9.22317E-03,1.03166E-02,1.16387E-02,1.32163E-02,1.50514E-02,1.71297E-02,1.92760E-02,2.08805E-02,2.13705E-02,2.08767E-02,1.92115E-02,1.69231E-02,1.46964E-02,1.27708E-02,1.11658E-02,9.84144E-03,8.74623E-03,7.83461E-03,7.06858E-03
6.25569E-03,7.18299E-03,8.09269E-03,9.13831E-03,1.04416E-02,1.20598E-02,1.40437E-02,1.64641E-02,1.92686E-02,2.17853E-02,2.27515E-02,2.17785E-02,1.91777E-02,1.62142E-02,1.36541E-02,1.16032E-02,9.98033E-03,8.69026E-03,7.65284E-03,6.80781E-03,6.10991E-03
5.27228E-03,6.07750E-03,6.88423E-03,7.83184E-03,9.04356E-03,1.05991E-02,1.25934E-02,1.51880E-02,1.85195E-02,2.20845E-02,2.38494E-02,2.20736E-02,1.84042E-02,1.49115E-02,1.21975E-02,1.01616E-02,8.61981E-03,7.43195E-03,6.49872E-03,5.75213E-03,5.14431E-03
4.38487E-03,5.06193E-03,5.75270E-03,6.57928E-03,7.65906E-03,9.08432E-03,1.09805E-02,1.35833E-02,1.72336E-02,2.18196E-02,2.47715E-02,2.18036E-02,1.71002E-02,1.32988E-02,1.06012E-02,8.68563E-03,7.28683E-03,6.23651E-03,5.42701E-03,4.78894E-03,4.27559E-03
3.63283E-03,4.18942E-03,4.76644E-03,5.46806E-03,6.40121E-03,7.66166E-03,9.39008E-03,1.18691E-02,1.56112E-02,2.10198E-02,2.55155E-02,2.09989E-02,1.54681E-02,1.15925E-02,9.04270E-03,7.31188E-03,6.08502E-03,5.18299E-03,4.49862E-03,3.96570E-03,3.54110E-03
3.02175E-03,3.47232E-03,3.94617E-03,4.53051E-03,5.31958E-03,6.40611E-03,7.93316E-03,1.02023E-02,1.38393E-02,1.97575E-02,2.59920E-02,1.97325E-02,1.36950E-02,9.94469E-03,7.62546E-03,6.10777E-03,5.05766E-03,4.29873E-03,3.73026E-03,3.29196E-03,2.94547E-03
2.53512E-03,2.89575E-03,3.28000E-03,3.75976E-03,4.41608E-03,5.33455E-03,6.65153E-03,8.66466E-03,1.20515E-02,1.81289E-02,2.60325E-02,1.81012E-02,1.19128E-02,8.43272E-03,6.38595E-03,5.08570E-03,4.20355E-03,3.57483E-03,3.10873E-03,2.75216E-03,2.47195E-03
2.15138E-03,2.43767E-03,2.74633E-03,3.13594E-03,3.67481E-03,4.43927E-03,5.55344E-03,7.29543E-03,1.03421E-02,1.62615E-02,2.54849E-02,1.62329E-02,1.02138E-02,7.09200E-03,5.32895E-03,4.23556E-03,3.50547E-03,2.99085E-03,2.61236E-03,2.32444E-03,2.09905E-03
1.84923E-03,2.07546E-03,2.32194E-03,2.63593E-03,3.07407E-03,3.70262E-03,4.63070E-03,6.10779E-03,8.77255E-03,1.42926E-02,2.42898E-02,1.42645E-02,8.65749E-03,5.93308E-03,4.44417E-03,3.53856E-03,2.94136E-03,2.52387E-03,2.21842E-03,1.98675E-03,1.80563E-03
1.61086E-03,1.78975E-03,1.98639E-03,2.23866E-03,2.59285E-03,3.10526E-03,3.86916E-03,5.10136E-03,7.37965E-03,1.23476E-02,2.25109E-02,1.23211E-02,7.27889E-03,4.95384E-03,3.71632E-03,2.97492E-03,2.49037E-03,2.15328E-03,1.90712E-03,1.72037E-03,1.57407E-03
1.42042E-03,1.56291E-03,1.72063E-03,1.92385E-03,2.21002E-03,2.62603E-03,3.24970E-03,4.26458E-03,6.17659E-03,1.05193E-02,2.03020E-02,1.04953E-02,6.09009E-03,4.14170E-03,3.12580E-03,2.52358E-03,2.13185E-03,1.85952E-03,1.66023E-03,1.50840E-03,1.38878E-03
1.26382E-03,1.37893E-03,1.50695E-03,1.67216E-03,1.90460E-03,2.24273E-03,2.74994E-03,3.57807E-03,5.15828E-03,8.86278E-03,1.78501E-02,8.84152E-03,5.08523E-03,3.47676E-03,2.65021E-03,2.16276E-03,1.84554E-03,1.62407E-03,1.46093E-03,1.33562E-03,1.23601E-03
1.13086E-03,1.22568E-03,1.33145E-03,1.46783E-03,1.65881E-03,1.93551E-03,2.34846E-03,3.02042E-03,4.31011E-03,7.40360E-03,1.53324E-02,7.38524E-03,4.24926E-03,2.93745E-03,2.26840E-03,1.87327E-03,1.61445E-03,1.43204E-03,1.29622E-03,1.19070E-03,1.10588E-03
1.01479E-03,1.09470E-03,1.18403E-03,1.29890E-03,1.45857E-03,1.68802E-03,2.02666E-03,2.57168E-03,3.61496E-03,6.15118E-03,1.29013E-02,6.13566E-03,3.56477E-03,2.50383E-03,1.96216E-03,1.63938E-03,1.42527E-03,1.27226E-03,1.15675E-03,1.06586E-03,9.91956E-04
9.10842E-04,9.79776E-04,1.05697E-03,1.15595E-03,1.29232E-03,1.48617E-03,1.76776E-03,2.21264E-03,3.05369E-03,5.10281E-03,1.06724E-02,5.08992E-03,3.01248E-03,2.15686E-03,1.71524E-03,1.44771E-03,1.26714E-03,1.13597E-03,1.03551E-03,9.55478E-04,8.89746E-04
8.15504E-04,8.76138E-04,9.44220E-04,1.03130E-03,1.15033E-03,1.31760E-03,1.55622E-03,1.92416E-03,2.60442E-03,4.24368E-03,8.71472E-03,4.23309E-03,2.57049E-03,1.87774E-03,1.51268E-03,1.28660E-03,1.13099E-03,1.01610E-03,9.26974E-04,8.55269E-04,7.95935E-04
7.26083E-04,7.80096E-04,8.40977E-04,9.18799E-04,1.02454E-03,1.17170E-03,1.37803E-03,1.68790E-03,2.24371E-03,3.54963E-03,7.05391E-03,3.54099E-03,2.21553E-03,1.64860E-03,1.34119E-03,1.14612E-03,1.00936E-03,9.07007E-04,8.26846E-04,7.61934E-04,7.07992E-04
6.41371E-04,6.89714E-04,7.44483E-04,8.14576E-04,9.09534E-04,1.04079E-03,1.22230E-03,1.48830E-03,1.94944E-03,2.99190E-03,5.68292E-03,2.98486E-03,1.92572E-03,1.45445E-03,1.19053E-03,1.01921E-03,8.97310E-04,8.05235E-04,7.32718E-04,6.73816E-04,6.24806E-04
5.61577E-04,6.04755E-04,6.53972E-04,7.17134E-04,8.02690E-04,9.20572E-04,1.08212E-03,1.31435E-03,1.70400E-03,2.54369E-03,4.57899E-03,2.53790E-03,1.68373E-03,1.28477E-03,1.05431E-03,9.02020E-04,7.92614E-04,7.09581E-04,6.44066E-04,5.90849E-04,5.46620E-04
4.88572E-04,5.26913E-04,5.70907E-04,6.27586E-04,7.04524E-04,8.10518E-04,9.55173E-04,1.16054E-03,1.49593E-03,2.18276E-03,3.70948E-03,2.17796E-03,1.47837E-03,1.13443E-03,9.30619E-04,7.94365E-04,6.96044E-04,6.21365E-04,5.62508E-04,5.14803E-04,4.75265E-04
4.22894E-04,4.56624E-04,4.95592E-04,5.46029E-04,6.14749E-04,7.09644E-04,8.39167E-04,1.02199E-03,1.31503E-03,1.88729E-03,3.03157E-03,1.88324E-03,1.29966E-03,9.98866E-04,8.17435E-04,6.95498E-04,6.07513E-04,5.40837E-04,4.88461E-04,4.46163E-04,4.11240E-04
3.64788E-04,3.94100E-04,4.28195E-04,4.72541E-04,5.33249E-04,6.17418E-04,7.32688E-04,8.95410E-04,1.15361E-03,1.63881E-03,2.50210E-03,1.63536E-03,1.14014E-03,8.74983E-04,7.13541E-04,6.05053E-04,5.27040E-04,4.68184E-04,4.22163E-04,3.85165E-04,3.54748E-04
3.14994E-04,3.40141E-04,3.69578E-04,4.08055E-04,4.60999E-04,5.34764E-04,6.36333E-04,7.80350E-04,1.00834E-03,1.42538E-03,2.08550E-03,1.42240E-03,9.96567E-04,7.62457E-04,6.19617E-04,5.24028E-04,4.55676E-04,4.04398E-04,3.64513E-04,3.32599E-04,3.06474E-04
2.74149E-04,2.95500E-04,3.20641E-04,3.53654E-04,3.99305E-04,4.63234E-04,5.51822E-04,6.78321E-04,8.79258E-04,1.24101E-03,1.75497E-03,1.23844E-03,8.69033E-04,6.62800E-04,5.37371E-04,4.53986E-04,3.94758E-04,3.50591E-04,3.16415E-04,2.89193E-04,2.66998E-04
2.42280E-04,2.60287E-04,2.81597E-04,3.09693E-04,3.48721E-04,4.03633E-04,4.80219E-04,5.90487E-04,7.66873E-04,1.08227E-03,1.49056E-03,1.08005E-03,7.58060E-04,5.77146E-04,4.67834E-04,3.95722E-04,3.44851E-04,3.07131E-04,2.78084E-04,2.55040E-04,2.36314E-04
2.18695E-04,2.33799E-04,2.51749E-04,2.75497E-04,3.08611E-04,3.55393E-04,4.21032E-04,5.16343E-04,6.70180E-04,9.45261E-04,1.27577E-03,9.43353E-04,6.62650E-04,5.04981E-04,4.10506E-04,3.48672E-04,3.05331E-04,2.73359E-04,2.48839E-04,2.29451E-04,2.13738E-04
2.02338E-04,2.14943E-04,2.29975E-04,2.49916E-04,2.77806E-04,3.17339E-04,3.73090E-04,4.54690E-04,5.87675E-04,8.26561E-04,1.09795E-03,8.24932E-04,5.81308E-04,4.45106E-04,3.64219E-04,3.11668E-04,2.75041E-04,2.48138E-04,2.27573E-04,2.11353E-04,1.98236E-04
1.92182E-04,2.02661E-04,2.15191E-04,2.31849E-04,2.55198E-04,2.88372E-04,3.35345E-04,4.04571E-04,5.18442E-04,7.24424E-04,9.49243E-04,7.23045E-04,5.13111E-04,3.96556E-04,3.27922E-04,2.83615E-04,2.52877E-04,2.30374E-04,2.13214E-04,1.99704E-04,1.88792E-04
1.87527E-04,1.96224E-04,2.06641E-04,2.20510E-04,2.39978E-04,2.67676E-04,3.07006E-04,3.65289E-04,4.61943E-04,6.38123E-04,8.25171E-04,6.36967E-04,4.57515E-04,3.58629E-04,3.00827E-04,2.63703E-04,2.38036E-04,2.19289E-04,2.05015E-04,1.93788E-04,1.84726E-04
1.87509E-04,1.94722E-04,2.03370E-04,2.14895E-04,2.31082E-04,2.54121E-04,2.86890E-04,3.35643E-04,4.17030E-04,5.66446E-04,7.22143E-04,5.65485E-04,4.13376E-04,3.30138E-04,2.81765E-04,2.50813E-04,2.29461E-04,2.13885E-04,2.02033E-04,1.92714E-04,1.85192E-04
1.92019E-04,1.98006E-04,2.05188E-04,2.14762E-04,2.28207E-04,2.47336E-04,2.74554E-04,3.15149E-04,3.83240E-04,5.08982E-04,6.38339E-04,5.08188E-04,3.80238E-04,3.10610E-04,2.70312E-04,2.44585E-04,2.26856E-04,2.13926E-04,2.04087E-04,1.96347E-04,1.90096E-04
2.01163E-04,2.06139E-04,2.12108E-04,2.20064E-04,2.31230E-04,2.47096E-04,2.69654E-04,3.03328E-04,3.59980E-04,4.65034E-04,5.72114E-04,4.64382E-04,3.57522E-04,2.99593E-04,2.66145E-04,2.44808E-04,2.30103E-04,2.19373E-04,2.11200E-04,2.04766E-04,1.99563E-04
2.15860E-04,2.20006E-04,2.24978E-04,2.31601E-04,2.40886E-04,2.54053E-04,2.72740E-04,3.00621E-04,3.47581E-04,4.34856E-04,5.23170E-04,4.34323E-04,3.45572E-04,2.97549E-04,2.69836E-04,2.52148E-04,2.39944E-04,2.31028E-04,2.24227E-04,2.18865E-04,2.14524E-04
2.35887E-04,2.39361E-04,2.43525E-04,2.49069E-04,2.56827E-04,2.67801E-04,2.83336E-04,3.06473E-04,3.45419E-04,4.17816E-04,4.90604E-04,4.17380E-04,3.43771E-04,3.03935E-04,2.80920E-04,2.66206E-04,2.56035E-04,2.48589E-04,2.42900E-04,2.38407E-04,2.34763E-04
2.60141E-04,2.63078E-04,2.66594E-04,2.71270E-04,2.77801E-04,2.87013E-04,3.00010E-04,3.19310E-04,3.51728E-04,4.11886E-04,4.71986E-04,4.11527E-04,3.50369E-04,3.17198E-04,2.97985E-04,2.85667E-04,2.77130E-04,2.70865E-04,2.66068E-04,2.62272E-04,2.59188E-04
2.89345E-04,2.91856E-04,2.94855E-04,2.98837E-04,3.04385E-04,3.12184E-04,3.23142E-04,3.39353E-04,3.66484E-04,4.16648E-04,4.66429E-04,4.16352E-04,3.65353E-04,3.37581E-04,3.21430E-04,3.11037E-04,3.03810E-04,2.98491E-04,2.94407E-04,2.91166E-04,2.88527E-04
3.23440E-04,3.25615E-04,3.28204E-04,3.31632E-04,3.36391E-04,3.43049E-04,3.52360E-04,3.66065E-04,3.88890E-04,4.30869E-04,4.72225E-04,4.30623E-04,3.87944E-04,3.64567E-04,3.50900E-04,3.42065E-04,3.35894E-04,3.31333E-04,3.27817E-04,3.25016E-04,3.22726E-04
3.61589E-04,3.63509E-04,3.65780E-04,3.68771E-04,3.72902E-04,3.78647E-04,3.86628E-04,3.98302E-04,4.17623E-04,4.52917E-04,4.87411E-04,4.52711E-04,4.16824E-04,3.97024E-04,3.85373E-04,3.77794E-04,3.72470E-04,3.68511E-04,3.65440E-04,3.62978E-04,3.60950E-04
