2.09312E-03,2.09241E-03,2.09164E-03,2.09090E-03,2.09014E-03,2.08937E-03,2.08857E-03,2.08774E-03,2.08687E-03,2.08598E-03,2.08505E-03,2.08408E-03,2.08307E-03,2.08201E-03,2.08091E-03,2.07978E-03,2.07862E-03,2.07743E-03,2.07624E-03,2.07505E-03,2.07386E-03,2.07269E-03,2.07153E-03,2.07038E-03,2.06924E-03,2.06811E-03,2.06699E-03,2.06586E-03,2.06475E-03,2.06366E-03,2.06264E-03,2.06175E-03,2.06108E-03,2.06074E-03,2.06081E-03,2.06127E-03,2.06204E-03,2.06301E-03,2.06410E-03,2.06527E-03,2.06646E-03,2.06768E-03,2.06889E-03,2.07011E-03,2.07132E-03,2.07251E-03,2.07369E-03,2.07486E-03,2.07602E-03,2.07716E-03,2.07828E-03,2.07939E-03,2.08048E-03,2.08155E-03,2.08261E-03,2.08366E-03,2.08469E-03,2.08570E-03,2.08669E-03,2.08766E-03,2.08862E-03,2.08955E-03,2.09046E-03,2.09135E-03,2.09220E-03,2.09303E-03,2.09383E-03
3.32250E-03,3.32132E-03,3.32004E-03,3.31879E-03,3.31754E-03,3.31626E-03,3.31492E-03,3.31353E-03,3.31210E-03,3.31060E-03,3.30905E-03,3.30744E-03,3.30575E-03,3.30399E-03,3.30216E-03,3.30026E-03,3.29832E-03,3.29634E-03,3.29435E-03,3.29235E-03,3.29036E-03,3.28839E-03,3.28645E-03,3.28452E-03,3.28261E-03,3.28071E-03,3.27881E-03,3.27692E-03,3.27504E-03,3.27321E-03,3.27148E-03,3.26997E-03,3.26884E-03,3.26827E-03,3.26838E-03,3.26917E-03,3.27047E-03,3.27211E-03,3.27395E-03,3.27591E-03,3.27793E-03,3.27997E-03,3.28202E-03,3.28406E-03,3.28609E-03,3.28810E-03,3.29008E-03,3.29204E-03,3.29397E-03,3.29588E-03,3.29775E-03,3.29961E-03,3.30143E-03,3.30323E-03,3.30499E-03,3.30673E-03,3.30845E-03,3.31013E-03,3.31178E-03,3.31341E-03,3.31499E-03,3.31654E-03,3.31806E-03,3.31953E-03,3.32096E-03,3.32234E-03,3.32367E-03
4.62426E-03,4.62250E-03,4.62060E-03,4.61875E-03,4.61690E-03,4.61499E-03,4.61301E-03,4.61095E-03,4.60882E-03,4.60660E-03,4.60429E-03,4.60189E-03,4.59938E-03,4.59675E-03,4.59402E-03,4.59119E-03,4.58829E-03,4.58533E-03,4.58234E-03,4.57935E-03,4.57637E-03,4.57341E-03,4.57048E-03,4.56758E-03,4.56469E-03,4.56182E-03,4.55895E-03,4.55608E-03,4.55323E-03,4.55045E-03,4.54782E-03,4.54552E-03,4.54380E-03,4.54292E-03,4.54310E-03,4.54430E-03,4.54628E-03,4.54877E-03,4.55158E-03,4.55455E-03,4.55761E-03,4.56071E-03,4.56380E-03,4.56689E-03,4.56994E-03,4.57296E-03,4.57594E-03,4.57888E-03,4.58178E-03,4.58463E-03,4.58744E-03,4.59021E-03,4.59293E-03,4.59561E-03,4.59824E-03,4.60083E-03,4.60338E-03,4.60588E-03,4.60834E-03,4.61075E-03,4.61310E-03,4.61540E-03,4.61765E-03,4.61984E-03,4.62195E-03,4.62400E-03,4.62597E-03
5.79869E-03,5.79628E-03,5.79367E-03,5.79115E-03,5.78861E-03,5.78601E-03,5.78330E-03,5.78049E-03,5.77756E-03,5.77452E-03,5.77136E-03,5.76805E-03,5.76460E-03,5.76098E-03,5.75721E-03,5.75331E-03,5.74929E-03,5.74520E-03,5.74106E-03,5.73690E-03,5.73276E-03,5.72863E-03,5.72454E-03,5.72048E-03,5.71644E-03,5.71240E-03,5.70836E-03,5.70432E-03,5.70029E-03,5.69635E-03,5.69262E-03,5.68935E-03,5.68688E-03,5.68564E-03,5.68589E-03,5.68760E-03,5.69042E-03,5.69397E-03,5.69795E-03,5.70216E-03,5.70648E-03,5.71084E-03,5.71519E-03,5.71951E-03,5.72379E-03,5.72801E-03,5.73216E-03,5.73625E-03,5.74028E-03,5.74424E-03,5.74813E-03,5.75195E-03,5.75571E-03,5.75940E-03,5.76303E-03,5.76659E-03,5.77008E-03,5.77351E-03,5.77688E-03,5.78017E-03,5.78339E-03,5.78654E-03,5.78961E-03,5.79260E-03,5.79549E-03,5.79829E-03,5.80098E-03
6.54342E-03,6.54039E-03,6.53711E-03,6.53393E-03,6.53074E-03,6.52746E-03,6.52404E-03,6.52049E-03,6.51678E-03,6.51293E-03,6.50891E-03,6.50470E-03,6.50029E-03,6.49568E-03,6.49086E-03,6.48586E-03,6.48070E-03,6.47543E-03,6.47009E-03,6.46472E-03,6.45935E-03,6.45400E-03,6.44867E-03,6.44336E-03,6.43807E-03,6.43277E-03,6.42744E-03,6.42209E-03,6.41675E-03,6.41150E-03,6.40653E-03,6.40214E-03,6.39883E-03,6.39716E-03,6.39750E-03,6.39979E-03,6.40358E-03,6.40833E-03,6.41363E-03,6.41923E-03,6.42495E-03,6.43070E-03,6.43643E-03,6.44209E-03,6.44768E-03,6.45318E-03,6.45858E-03,6.46389E-03,6.46909E-03,6.47420E-03,6.47921E-03,6.48411E-03,6.48893E-03,6.49365E-03,6.49827E-03,6.50281E-03,6.50725E-03,6.51160E-03,6.51586E-03,6.52003E-03,6.52410E-03,6.52807E-03,6.53194E-03,6.53570E-03,6.53935E-03,6.54287E-03,6.54626E-03
7.00067E-03,6.99718E-03,6.99336E-03,6.98967E-03,6.98595E-03,6.98211E-03,6.97810E-03,6.97392E-03,6.96954E-03,6.96498E-03,6.96020E-03,6.95519E-03,6.94992E-03,6.94439E-03,6.93860E-03,6.93258E-03,6.92634E-03,6.91996E-03,6.91346E-03,6.90691E-03,6.90032E-03,6.89374E-03,6.88716E-03,6.88058E-03,6.87398E-03,6.86735E-03,6.86065E-03,6.85389E-03,6.84712E-03,6.84043E-03,6.83405E-03,6.82842E-03,6.82414E-03,6.82198E-03,6.82242E-03,6.82539E-03,6.83026E-03,6.83636E-03,6.84315E-03,6.85026E-03,6.85750E-03,6.86474E-03,6.87192E-03,6.87899E-03,6.88593E-03,6.89273E-03,6.89939E-03,6.90589E-03,6.91225E-03,6.91846E-03,6.92454E-03,6.93047E-03,6.93626E-03,6.94193E-03,6.94746E-03,6.95287E-03,6.95815E-03,6.96331E-03,6.96835E-03,6.97326E-03,6.97805E-03,6.98271E-03,6.98724E-03,6.99164E-03,6.99588E-03,6.99999E-03,7.00393E-03
7.31003E-03,7.30660E-03,7.30274E-03,7.29898E-03,7.29516E-03,7.29117E-03,7.28697E-03,7.28256E-03,7.27791E-03,7.27303E-03,7.26789E-03,7.26247E-03,7.25674E-03,7.25070E-03,7.24433E-03,7.23767E-03,7.23075E-03,7.22361E-03,7.21632E-03,7.20890E-03,7.20141E-03,7.19387E-03,7.18628E-03,7.17864E-03,7.17093E-03,7.16311E-03,7.15517E-03,7.14709E-03,7.13892E-03,7.13081E-03,7.12302E-03,7.11609E-03,7.11080E-03,7.10811E-03,7.10866E-03,7.11234E-03,7.11836E-03,7.12585E-03,7.13411E-03,7.14271E-03,7.15139E-03,7.16001E-03,7.16849E-03,7.17677E-03,7.18485E-03,7.19271E-03,7.20035E-03,7.20776E-03,7.21496E-03,7.22195E-03,7.22874E-03,7.23532E-03,7.24172E-03,7.24793E-03,7.25397E-03,7.25983E-03,7.26553E-03,7.27106E-03,7.27642E-03,7.28163E-03,7.28667E-03,7.29155E-03,7.29627E-03,7.30081E-03,7.30518E-03,7.30937E-03,7.31336E-03
7.58482E-03,7.58174E-03,7.57811E-03,7.57454E-03,7.57084E-03,7.56693E-03,7.56276E-03,7.55832E-03,7.55361E-03,7.54861E-03,7.54329E-03,7.53765E-03,7.53164E-03,7.52524E-03,7.51847E-03,7.51133E-03,7.50385E-03,7.49609E-03,7.48808E-03,7.47989E-03,7.47154E-03,7.46307E-03,7.45446E-03,7.44572E-03,7.43682E-03,7.42771E-03,7.41837E-03,7.40879E-03,7.39902E-03,7.38922E-03,7.37974E-03,7.37123E-03,7.36469E-03,7.36135E-03,7.36204E-03,7.36660E-03,7.37403E-03,7.38319E-03,7.39321E-03,7.40354E-03,7.41388E-03,7.42405E-03,7.43395E-03,7.44355E-03,7.45282E-03,7.46175E-03,7.47035E-03,7.47864E-03,7.48661E-03,7.49429E-03,7.50167E-03,7.50879E-03,7.51564E-03,7.52224E-03,7.52860E-03,7.53473E-03,7.54063E-03,7.54631E-03,7.55179E-03,7.55705E-03,7.56210E-03,7.56695E-03,7.57160E-03,7.57603E-03,7.58025E-03,7.58425E-03,7.58801E-03
7.88399E-03,7.88134E-03,7.87800E-03,7.87465E-03,7.87111E-03,7.86731E-03,7.86319E-03,7.85876E-03,7.85398E-03,7.84887E-03,7.84338E-03,7.83749E-03,7.83117E-03,7.82440E-03,7.81716E-03,7.80947E-03,7.80135E-03,7.79285E-03,7.78402E-03,7.77489E-03,7.76551E-03,7.75590E-03,7.74605E-03,7.73595E-03,7.72556E-03,7.71483E-03,7.70372E-03,7.69222E-03,7.68037E-03,7.66837E-03,7.65666E-03,7.64606E-03,7.63786E-03,7.63365E-03,7.63452E-03,7.64025E-03,7.64955E-03,7.66092E-03,7.67325E-03,7.68584E-03,7.69831E-03,7.71045E-03,7.72215E-03,7.73338E-03,7.74413E-03,7.75438E-03,7.76417E-03,7.77350E-03,7.78241E-03,7.79089E-03,7.79899E-03,7.80672E-03,7.81409E-03,7.82113E-03,7.82785E-03,7.83427E-03,7.84039E-03,7.84623E-03,7.85180E-03,7.85710E-03,7.86215E-03,7.86693E-03,7.87147E-03,7.87574E-03,7.87976E-03,7.88352E-03,7.88700E-03
8.19526E-03,8.19362E-03,8.19113E-03,8.18854E-03,8.18567E-03,8.18246E-03,8.17889E-03,8.17494E-03,8.17060E-03,8.16586E-03,8.16070E-03,8.15507E-03,8.14894E-03,8.14229E-03,8.13510E-03,8.12736E-03,8.11909E-03,8.11033E-03,8.10111E-03,8.09146E-03,8.08142E-03,8.07099E-03,8.06018E-03,8.04894E-03,8.03723E-03,8.02499E-03,8.01216E-03,7.99871E-03,7.98469E-03,7.97032E-03,7.95613E-03,7.94315E-03,7.93303E-03,7.92780E-03,7.92888E-03,7.93600E-03,7.94744E-03,7.96131E-03,7.97616E-03,7.99115E-03,8.00580E-03,8.01989E-03,8.03331E-03,8.04601E-03,8.05801E-03,8.06932E-03,8.07998E-03,8.09001E-03,8.09945E-03,8.10834E-03,8.11670E-03,8.12458E-03,8.13199E-03,8.13897E-03,8.14553E-03,8.15171E-03,8.15751E-03,8.16297E-03,8.16808E-03,8.17287E-03,8.17733E-03,8.18148E-03,8.18534E-03,8.18888E-03,8.19211E-03,8.19505E-03,8.19766E-03
